text,text_en,cmp_code,eu_code,annotations
und neue Arbeitsplätze im Bau und bei der Wartung von Schienenfahrzeugen schaffen.,and create new jobs in the construction and maintenance of rail vehicles.,701,,19. 1.1  
Die Beschäftigten sichern wir mit Beschäftigungsgesellschaften- und Einkommensgarantien ab.,We protect employees with employment companies and income guarantees.,701,,20. 1.1  
Wirtschafts- und Sozialräte können an die Tradition der Runden Tische in Ostdeutschland anschließen.,Economic and social councils can build on the tradition of the round tables in eastern Germany.,202.1,,21. 1  
"Genossenschaftliche Wirtschaftsformen,","cooperative forms of business,",403,,22. 1  
Betriebsübernahmen durch die Belegschaften,company takeovers by the workforce,701,,23. 1
"und kommunale Eigenbetriebe wollen wir stärken und fördern, u.a. durch unseren Investitionsfonds für die Industrie (Kapitel 8).","and municipally owned companies, including through our investment fund for industry (Chapter 8).",413,,1. 1.1
Kommunen brauchen eine verlässliche Finanzierung für die Daseinsvorsorge vor Ort.,Municipalities need reliable funding for local services of general interest.,301,,2. 1.2
"Wir wollen soziale Zentren in allen Gemeinden schaffen, die Unterstützung und Services wie Bank- und Postdienstleitungen sowie Internetzugang bieten.",We want to create social centers in all municipalities that offer support and services such as banking and postal services as well as Internet access.,503,,3. 1.3
"Gesundheitsversorgung durch niedergelassene Ärzte, Ambulanzen und Krankenhäuser muss flächendeckend gesichert und der Kahlschlag gestoppt werden (Kapitel 12).","Healthcare provided by doctors in private practice, outpatient clinics and hospitals must be secured across the board and the cutbacks stopped (Chapter 12).",504,,4. 2.1
"Wir fordern einen Bus- und Bahnanschluss in jedem Dorf,","We demand a bus and rail connection in every village,",411,,5. 2.2
Verbindungen mindestens im Stundentakt,connections at least every hour,411,,6. 2.2
und Rufangebote in der Nacht (siehe Kapitel 9).,and call services at night (see Chapter 9).,411,,7. 1.1
Mit unserer solidarischen Ausbildungsumlage (siehe Kapitel 10) stärken wir auch in Ostdeutschland die Ausbildungsbetriebe.,"With our solidarity-based training levy (see Chapter 10), we are also strengthening training companies in eastern Germany.",411,,8. 1.4
Das wird speziell kleinen und mittleren Unternehmen im ländlichen Raum zugutekommen.,This will benefit small and medium-sized companies in rural areas in particular.,402,,9. 1.5
So ermöglichen wir Jugendlichen eine gute Ausbildung in der Nähe ihres Heimatorts.,"In this way, we enable young people to receive good training close to home.",411,,10. 1.5
"14. Geschlechtergerechtigkeit herstellen – Arbeit umverteilen, Selbstbestimmung erwirken","14 Establish gender equality - redistribute work, achieve self-determination",H,,11. 1.5
Noch immer ist vielen Frauen das Recht auf ein selbstbestimmtes Leben verwehrt.,Many women are still denied the right to a self-determined life.,503,,12. 1.5
Sie erhalten durchschnittlich weniger Geld und arbeiten fast doppelt so häufig im Niedriglohnsektor.,"On average, they receive less money and are almost twice as likely to work in the low-wage sector.",503,,13. 1.6
Wir verstehen uns als sozialistische und feministische Partei und streben die umfassende Gleichstellung aller Geschlechter an.,We see ourselves as a socialist and feminist party and strive for comprehensive equality for all genders.,503,,14. 1.6
"Unser Ziel ist die gerechte Umverteilung von unbezahlter und bezahlter Arbeit, von Haus- und Erwerbsarbeit sowie von sozialen, politischen, kulturellen und ökonomischen Machtressourcen zwischen allen Geschlechtern.","Our goal is the fair redistribution of unpaid and paid work, of domestic and paid work and of social, political, cultural and economic power resources between all genders.",503,,15. 1.7
Das bedeutet für uns Geschlechtergerechtigkeit.,"For us, this means gender equality.",503,,16. 1.7
Arbeitszeitverkürzung bei vollem Lohnausgleich fördern.,Promote a reduction in working hours with full wage compensation.,503,,17. 1.8
"Im Leben soll genügend Zeit für Erwerbsarbeit, Familie, die Sorge für Kinder, Partner*innen und Freund*innen, politisches Engagement, individuelle Weiterbildung, Freizeit und Kultur sein.","There should be enough time in life for gainful employment, family, caring for children, partners and friends, political engagement, individual further education, leisure and culture.",701,,18. 1.8
"Wenn alle ihre Erwerbsarbeitszeit auf eine „vollzeitnahe Teilzeit“ verkürzen (mehrheitlich die Männer) bzw. erhöhen (mehrheitlich die Frauen), profitieren alle davon.","If everyone reduces their working hours to ""full-time part-time"" (mostly men) or increases them (mostly women), everyone benefits.",503,,19. 1.9
"Die „vollzeitnahe Teilzeit“ muss zur „neuen Normalarbeitszeit“ im öffentlichen Sektor werden, z.B. in Krankenhäusern, Pflegeheimen, bei der Müllabfuhr, im ÖPNV oder in den Kitas werden.","Part-time work close to full-time must become the ""new normal working time"" in the public sector, e.g. in hospitals, care homes, waste collection, public transport or daycare centers.",701,,20. 1.10
Wir unterstützen die Gewerkschaften in allen Branchen bei ihren Forderungen nach einer geringeren Wochenarbeitszeit oder einer Vier-Tage-Woche bei vollem Lohn- und notwendigem Personalausgleich in allen Branchen.,We support the trade unions in all sectors in their demands for reduced weekly working hours or a four-day week with full pay and the necessary staff compensation in all sectors.,701,,21. 1.11
Wir wollen die Steuerpolitik geschlechtergerechter machen und setzen uns für eine Reform des Ehegattensplittings in Richtung einer Individualbesteuerung mit übertragbarem Grundfreibetrag ein.,We want to make tax policy more gender-equitable and are committed to reforming the splitting of income between spouses in the direction of individual taxation with a transferable basic tax-free allowance.,503,,22. 1.11
So wirken wir alten Geschlechterrollen in der Steuerpolitik entgegen.,"In this way, we are counteracting old gender roles in tax policy.",503,,23. 1.11
Wir halten an der Forderung nach politischer Parität fest.,We uphold the demand for political parity.,503,,24. 1.12
"Wir setzen uns für eine Regelung im Wahlrecht ein, wonach 50 Prozent der Listenplätze und Mandate bei öffentlichen Wahlen auf Frauen entfallen müssen.",We are committed to a regulation in electoral law that requires 50 percent of list places and mandates in public elections to be held by women.,503,,Error_not_all_lines_annotated
Körperliche und reproduktive Selbstbestimmung für alle sind zentrale Voraussetzungen für eine selbstbestimmte Familien- und Lebensplanung.,Physical and reproductive self-determination for all are central prerequisites for self-determined family and life planning.,604,,Error_not_all_lines_annotated
"Deshalb muss die Entscheidung gegen eine Schwangerschaft frei von Zwängen, Hindernissen und Stigmatisierung möglich sein.","Therefore, the decision against pregnancy must be possible free of constraints, obstacles and stigmatization.",604,,Error_not_all_lines_annotated
§ 218 StGB muss ersatzlos gestrichen werden.,§ Section 218 StGB must be deleted without replacement.,604,,Error_not_all_lines_annotated
Die Versorgungslage ungewollt Schwangerer muss deutschlandweit verbessert werden.,The care situation for unintentionally pregnant women must be improved throughout Germany.,604,,Error_not_all_lines_annotated
Beratungsangebote müssen freiwillig statt verpflichtend sein.,Counseling services must be voluntary instead of mandatory,604,,Error_not_all_lines_annotated
"Der Schwangerschaftsabbruch muss als medizinischer Eingriff gelten, der zur gesundheitlichen Versorgung dazugehört.",Abortion must be considered a medical procedure that is part of healthcare.,604,,Error_not_all_lines_annotated
Sämtliche Verhütungsmethoden sollen von den Krankenkassen bezahlt werden.,All contraceptive methods should be covered by health insurance.,504,,Error_not_all_lines_annotated
"Selbstbestimmung bei der Geburt: In einigen Regionen ist die Wahlfreiheit bei der Geburt nicht mehr möglich, da die klinische Geburtshilfe zentralisiert wurde oder die freiberufliche Geburtshilfe weggefallen ist.","Self-determination at birth: In some regions, freedom of choice at birth is no longer possible as clinical obstetrics has been centralized or independent obstetrics has been abolished.",201.1,,Error_not_all_lines_annotated
"Natürliche Geburten sind weniger profitabel, die Kaiserschnittrate ist deshalb drastisch erhöht.","Natural births are less profitable, which is why the caesarean section rate has increased dramatically.",504,,Error_not_all_lines_annotated
Ohne eine wohnortnahe Versorgung werden Kinder ggf. unterwegs geboren.,"Without care close to home, children may be born away from home.",504,,Error_not_all_lines_annotated
Wegen Personalmangel und Überlastung müssen oft mehrere Geburten gleichzeitig betreut werden müssen.,"Due to staff shortages and overwork, several births often have to be attended at the same time.",504,,Error_not_all_lines_annotated
Wir fordern eine flächendeckende gute Versorgung in der Geburtsmedizin und Geburtshilfe.,"We are calling for good, comprehensive care in obstetrics and obstetrics.",504,,Error_not_all_lines_annotated
Eine Grundausstattung an Menstruationsprodukten soll in allen öffentlichen Einrichtungen kostenfrei bereitgestellt werden.,A basic supply of menstrual products should be provided free of charge in all public facilities.,504,,Error_not_all_lines_annotated
Selbstständige Schwangere brauchen eine faire finanzielle Absicherung.,Self-employed pregnant women need fair financial protection.,504,,Error_not_all_lines_annotated
Wir setzen uns für eine gesetzliche Verankerung des Mutterschutzes und der Mutterschutzleistungen für Selbstständige ein.,We are campaigning for maternity protection and maternity protection benefits for self-employed women to be enshrined in law.,504,,Error_not_all_lines_annotated
"Eine künstliche Befruchtung (Kinderwunschbehandlung) muss allen zur Verfügung stehen, unabhängig von sexueller Orientierung, geschlechtlicher Identität, Ehe oder Beziehungsstatus, auch Ledigen.","Artificial insemination (fertility treatment) must be available to everyone, regardless of sexual orientation, gender identity, marriage or relationship status, including single people.",503,,Error_not_all_lines_annotated
Sie muss von den gesetzlichen Krankenkassen (teil-)finanziert werden.,It must be (partially) financed by the statutory health insurance funds.,504,,Error_not_all_lines_annotated
Die Istanbul-Konvention zur Verhütung und Bekämpfung von Gewalt gegen Frauen und häuslicher Gewalt muss in Deutschland endlich vollständig umgesetzt werden.,The Istanbul Convention on preventing and combating violence against women and domestic violence must finally be fully implemented in Germany.,605.1,,Error_not_all_lines_annotated
Dafür muss die Koordinierungsstelle zur Umsetzung der Istanbul-Konvention ihre Arbeit aufnehmen und die Gesamtstrategie zur Bekämpfung und Prävention von Gewalt gegen Frauen umgesetzt werden.,"To this end, the coordination office for the implementation of the Istanbul Convention must begin its work and the overall strategy for combating and preventing violence against women must be implemented.",605.1,,Error_not_all_lines_annotated
