text,text_en,cmp_code,eu_code,annotations
"Den Militärischen Abschirmdienst wollen wir so aufstellen, dass er seine Aufgaben wahrnehmen und die Angehörigen der Bundeswehr weltweit gut schützen kann.",We want to set up the Military Counterintelligence Service in such a way that it can carry out its tasks and protect members of the Bundeswehr worldwide.,104,,20. 1.3  
Die europäische Zusammenarbeit wollen wir durch die Gründung einer Europäischen Nachrichtendienstagentur verbessern.,We want to improve European cooperation by establishing a European intelligence agency.,108,,21. 1.3  
Wir setzen auf rechtsstaatlich handelnde Nachrichtendienste,We are committed to intelligence services acting in accordance with the rule of law,202.1,,22. 1.3  
und eine effektive parlamentarische Kontrolle.,and effective parliamentary oversight.,202.1,,23. 1.3  
"Mit dem KRITIS-Dachgesetz, das konkrete Sicherheitsstandards formuliert, haben wir einen Grundstein gelegt.","With the KRITIS umbrella law, which formulates concrete security standards, we have laid a foundation stone.",605.1,,24. 1.3  
Es braucht aber eine weitere Stärkung unserer Infrastruktur,"However, we need to further strengthen our infrastructure",411,,25. 1.3
und zugleich einer resilienten Wirtschaft.,"and, at the same time, a resilient economy.",410,,1. 5.1  
"Wir wollen, dass unsere Infrastrukturen sicher sind,","We want our infrastructures to be secure,",605.1,,2. 5.1  
die Kontrolle darüber hier verbleibt,control over them to remain here,406,,3. 5.1  
und unsere Schlüsseltechnologien geschützt werden.,and our key technologies to be protected.,411,,4. 5.1  
Mit einem Investitionsprüfungsgesetz wollen wir Schlupflöcher beim Erwerb von KRITIS durch ausländische Investor*innen schließen.,We want to close loopholes in the acquisition of KRITIS by foreign investors with an investment screening law.,406,,5. 5.1  
Für die KRITIS-Betreiber*innen wollen wir Beratungsangebote für Schutzmöglichkeiten stärken.,We want to strengthen advisory services for protection options for KRITIS operators.,411,,6. 5.1  
Für IT-Sicherheit und gegen systematische Desinformation,For IT security and against systematic disinformation,H,,7. 5.1  
"Autoritäre Staaten und andere Akteure nutzen systematisch Desinformationskampagnen, um unsere Demokratie anzugreifen, unsere Wahlen zu beeinflussen und unsere Gesellschaften zu spalten.","Authoritarian states and other actors are systematically using disinformation campaigns to attack our democracy, influence our elections and divide our societies.",202.1,,8. 5.1  
"Das ist eine massive Herausforderung, vor der alle demokratischen Gesellschaften weltweit stehen und die auch den Zusammenhalt und die Demokratie in unserem Land gefährdet.",This is a massive challenge that all democratic societies around the world are facing and which also threatens cohesion and democracy in our country.,202.1,,9. 5.1  
Deswegen entwickeln wir Maßnahmen in einer bundesweiten Strategie gegen Desinformation weiter und beziehen hierbei Wissenschaft und zivilgesellschaftliche Organisationen ein.,"That is why we are continuing to develop measures in a nationwide strategy against disinformation, involving academia and civil society organizations.",202.1,,10. 5.1  
"Es braucht wachsame Institutionen und verlässliche Informationen, beispielsweise durch unabhängige Medien.","We need vigilant institutions and reliable information, for example through independent media.",202.1,,11. 5.1  
Medienbildung kann die Menschen bei der Erkennung von Desinformation unterstützen.,Media education can help people to recognize disinformation.,202.1,,12. 5.1  
"Zudem sehen wir in anderen demokratischen Gesellschaften, wie wichtig es ist, unabhängige Stellen zu haben, die Deepfakes, groß angelegte und gesteuerte Kampagnen mit Falschnachrichten und andere, die Demokratie zersetzende Inhalte frühzeitig erkennen.","We also see in other democratic societies how important it is to have independent bodies that recognize deepfakes, large-scale and controlled campaigns with fake news and other content that corrodes democracy at an early stage.",202.1,,13. 5.2  
"Die großen Medienplattformen werden wir auch auf Ebene der EU in die Pflicht nehmen, wirksame Maßnahmen gegen die Verbreitung von Desinformation vorzunehmen.",We will also hold the major media platforms accountable at EU level to take effective measures against the spread of disinformation.,403,,14. 5.2  
Die systematische Verbreitung von Desinformation im Auftrag eines fremden Staates wollen wir strafrechtlich fassen.,We want to criminalize the systematic dissemination of disinformation on behalf of a foreign state.,202.1,,15. 5.1  
Wir werden systematische Desinformation bekämpfen.,We will combat systematic disinformation.,202.1,,16. 5.1  
"Dafür nehmen wir auch das manipulierende und künstliche Verbreiten von entsprechenden Inhalten, zum Beispiel durch Bots, in den Blick.","To this end, we will also focus on the manipulative and artificial dissemination of such content, for example by bots.",403,,17. 5.1  
Den Kauf oder das Anbieten von Likes oder Followern auf Onlineplattformen wollen wir als unlautere Geschäftspraktik untersagen.,We want to prohibit the purchase or offering of likes or followers on online platforms as an unfair business practice.,403,,18. 5.1  
"Wir stärken die effektiven Möglichkeiten der deutschen Strafverfolgungsbehörden im digitalen Raum, um gegen Organisierte Kriminalität und Hasskriminalität vorgehen zu können",We are strengthening the effective possibilities of German law enforcement authorities in the digital space to take action against organized crime and hate crime,605.1,,19. 5.1  
"und bei anonymisierten Accounts, die derzeit strafrechtlich kaum verfolgt werden können, Strafverfolgung mit der Login-Falle und durch Gerichte angeordnete Accountsperren zu ermöglichen.","and to enable criminal prosecution with the login trap and court-ordered account blocks for anonymized accounts, which are currently almost impossible to prosecute.",605.1,,20. 5.2  
"Wir werden Maßnahmen gegen Plattformen ergreifen, die durch autoritäre Staaten genutzt werden, um systematische Desinformation zu verbreiten.",We will take measures against platforms that are used by authoritarian states to spread systematic disinformation.,202.1,,21. 5.2  
"Der öffentlich-rechtliche Rundfunk sichert die pluralistische, staatsferne und unabhängige Berichterstattung und kann daher durch die Beachtung höchster journalistischer Standards ein Punkt der Orientierung auch im Angesicht von Desinformationskampagnen und Falschmeldungen sein.","Public service broadcasting ensures pluralistic, non-governmental and independent reporting and can therefore be a point of orientation in the face of disinformation campaigns and false reports by observing the highest journalistic standards.",202.1,,22. 5.2  
"Es ist wichtig, dass er diese bewährte Funktion auch im Digitalen ausfüllen und weiterentwickeln kann.",It is important that it can also fulfill and further develop this proven function in the digital world.,202.1,,23. 5.2  
Die dafür nötigen Reformen sichern wir mit einer auskömmlichen Finanzierung und verlässlichen Rahmenbedingungen und beziehen uns bei der Ausgestaltung unter anderem auf die Vorschläge der Kommission zur Ermittlung des Finanzbedarfs der Rundfunkanstalten (KEF).,"We are securing the necessary reforms for this with adequate funding and reliable framework conditions and are basing our design on the Commission's proposals for determining the financial requirements of broadcasters (KEF), among other things.",202.1,,24. 5.2  
"Auf europäischer Ebene unterstützen wir eine Plattform, die länderübergreifend unter anderem die öffentlich-rechtlichen Informationsangebote zusammenführt, zugänglich macht und eine Alternative zu den derzeitigen, rein kommerziellen Angeboten darstellt.","At European level, we support a platform that, among other things, brings together and makes accessible public information offerings across national borders and represents an alternative to the current, purely commercial offerings.",202.1,,25. 5.2  
"Die deutsche Wirtschaft erleidet jährlich einen Schaden von mehr als 200 Milliarden Euro durch Cyberangriffe, Datendiebstahl und Spionage.","The German economy suffers damage of more than 200 billion euros every year as a result of cyber attacks, data theft and espionage.",605.1,,26. 5.2  
Auch Wissenschaftseinrichtungen geraten zunehmend ins Visier.,Scientific institutions are also increasingly being targeted.,605.1,,27. 5.2  
"Diese Angriffe kommen hauptsächlich aus dem Ausland, insbesondere aus China und Russland.","These attacks mainly come from abroad, particularly from China and Russia.",605.1,,28. 5.2  
Wir werden mit einem Cybersicherheitsstärkungsgesetz unsere IT-Infrastruktur härten und widerstandsfähiger gegen Angriffe machen.,We will strengthen our IT infrastructure and make it more resistant to attacks with a Cyber Security Strengthening Act.,605.1,,29. 5.2
Das Bundesamt für Sicherheit in der Informationstechnik muss eine stärkere und unabhängige Rolle beim Schutz digitaler Infrastruktur bekommen und zur Zentralstelle ausgebaut werden.,The Federal Office for Information Security must be given a stronger and independent role in protecting digital infrastructure and be expanded into a central office.,605.1,,1. D1  
"Unser Ziel ist es, digitale Netze und Einrichtungen durch wirksame IT- Sicherheitsmaßnahmen robust gegen Hackerangriffe zu machen.",Our aim is to make digital networks and facilities robust against hacker attacks through effective IT security measures.,605.1,,2. D1  
Wir wollen die rechtlichen und technischen Rahmenbedingungen für sichere „Digitale Botschaften“ schaffen.,"We want to create the legal and technical framework for secure ""digital embassies"".",411,,3. D1  
"Damit wollen wir relevante öffentliche Datenbanken absichern, um sie auch in Krisenfällen vorzuhalten.","In this way, we want to secure relevant public databases so that they can also be kept available in the event of a crisis.",411,,4. D1  
Wir werden die europäische Richtlinie zur Cybersicherheit bürokratiearm und zügig umsetzen.,We will implement the European directive on cyber security quickly and with little bureaucracy.,605.1,,5. D1  
"Wir wollen Personen, die strukturiert nach Sicherheitslücken im Interesse der Allgemeinheit suchen, Rechtssicherheit und Unterstützung geben.",We want to provide legal certainty and support to people who search for security vulnerabilities in a structured manner in the public interest.,605.1,,6. D1  
Für die Verteidigung von Frieden und Freiheit,In defense of peace and freedom,H,,7. D1  
