text,text_en,cmp_code,eu_code,annotations
"Bereits die Höhe dieses Betrages, der sich auf mehr als das Dreifache der jährlichen Parteienfinanzierung beläuft, muss Anlass sein, die Höhe der Stiftungsfinanzierung radikal zu begrenzen.","The amount of this sum alone, which is more than three times the annual party funding, must be reason enough to radically limit the amount of foundation funding.",303,,201.3
Alle Entscheidungen in eigener Sache sind der unbeschränkten Kontrolle der Rechnungshöfe zu unterstellen.,All decisions on their own behalf must be subject to the unrestricted control of the audit offices.,202.1,,101.1
Öffentlichkeit ist herzustellen.,Publicity must be established.,202.1,,101.2
Unabdingbar ist auch eine restriktive und Korruption vermeidende Neuordnung der Spendenregelungen.,A restrictive and corruption-avoiding reorganization of donation regulations is also indispensable.,304,,202.3
Kampf der Parteibuchwirtschaft,Fighting the party book economy,H,,201
Niemand darf wegen seiner politischen Anschauungen benachteiligt oder bevorzugt werden (Art. 3 Abs. 3 GG).,No one may be disadvantaged or favored because of their political views (Art. 3 para. 3 GG).,503,,201.1
Die Mitarbeiter der öffentlichen Verwaltung haben unabhängig und loyal ihren Dienst zu verrichten.,Employees of the public administration must perform their duties independently and loyally.,304,,201.2
"Öffentliche Ämter, Beamten- und Richterstellen sind ausschließlich nach „Eignung, Befähigung und fachlicher Leistung” zu vergeben (Art. 33 Abs. 2 GG),","Public offices, civil servant positions and judgeships must be awarded exclusively on the basis of ""aptitude, ability and professional performance"" (Art. 33 para. 2 GG);",304,,201.2
Quotenregelungen sind abzulehnen.,quota systems must be rejected.,303,,201.1
Grundsätze der fachlichen Eignung und beruflichen Qualifikation haben auch für das Spitzenpersonal des Staates zu gelten.,Principles of professional aptitude and qualifications must also apply to top state personnel.,303,,201.1
"Dies gilt auch für die Geschäftsführungen aller Unternehmen, die von der öffentlichen Hand beherrscht werden.",This also applies to the management of all companies that are controlled by the public sector.,401,,202.3
„Parteibuchwirtschaft“ und Ämterpatronage müssen beendet werden.,"""Party book economy"" and official patronage must be ended.",304,,201.1
Berufspolitikertum: Mandats- und Amtszeiten begrenzen,Professional politicians: limit terms of office and tenure,H,,201.1
Die ungebrochene Tendenz zum Berufspolitikertum hat der Monopolisierung der Macht Vorschub geleistet und die unübersehbare Kluft zwischen Wählern und Gewählten stetig vergrößert.,The unbroken trend towards professional politicians has encouraged the monopolization of power and steadily widened the obvious gap between voters and elected officials.,202.1,,201.2
"Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.","The result is nepotism, felt, corruption-promoting structures and lobbying.",304,,201.2
"Um unser Ideal des Bürgerabgeordneten zu verwirklichen, fordern wir eine Begrenzung der Mandatszeit für Bundeskanzler auf drei und für Abgeordnete auf insgesamt vier Legislaturperioden in EU-Parlament, Bundestag oder Landesparlament.","In order to realize our ideal of the citizen member of parliament, we demand a limit of three terms of office for federal chancellors and a total of four terms of office for members of the EU Parliament, Bundestag and state parliaments.",202.1,,201.2
Lobbyismus kontrollieren,Control lobbying,H,,201.2
Die Beratung unserer Bundestagsabgeordneten durch Experten und Sachverständige ist notwendig und zulässig.,It is necessary and permissible for our members of parliament to be advised by experts and specialists.,202.1,,201.1
Der Lobbyismus hat sich aber stark verändert.,"However, lobbying has changed considerably.",304,,201.3
Er ist heute durch EURecht institutionalisiert,"Today, it is institutionalized by EU law",110,,201.3
"und hat supranational neue Wege gefunden, z. B. durch private Spenden für die WHO.","and has found new ways supranationally, e.g. through private donations to the WHO.",109,,201.1
Diese Entwicklung betrachtet die AfD als inakzeptabel.,The AfD considers this development to be unacceptable.,304,,201.2
Entpolitisierung der Justiz,Depoliticization of the judiciary,H,,201.3
Die AfD will die Einflussnahme der politischen Parteien auf die Ernennung von Richtern und Staatsanwälten verhindern und so die Politisierung der Justiz beenden.,The AfD wants to prevent the influence of political parties on the appointment of judges and public prosecutors and thus end the politicization of the judiciary.,202.1,,201.4
"Wir unterstützen daher den Modellvorschlag des Deutschen Richterbundes, einen Justizwahlausschuss einzurichten.",We therefore support the model proposal of the German Association of Judges to establish a judicial election committee.,202.1,,201.5
"Wir fordern eine Besetzung nach spezieller Qualifikation, um so insbesondere die Verfassungsgerichte vor parteipolitischer Einflussnahme zu schützen.",We call for appointments to be made on the basis of special qualifications in order to protect the constitutional courts in particular from party political influence.,202.1,,201.6
Die Weisungsgebundenheit der Staatsanwaltschaft wollen wir abschaffen und damit die Abhängigkeit von den Justizministerien beenden.,We want to abolish the public prosecutor's office's obligation to follow instructions and thus end its dependence on the ministries of justice.,202.1,,201.7
"Die Unabhängigkeit der Justiz muss durch eine Selbstverwaltung wiederhergestellt werden, so wie es in vielen anderen europäischen Ländern üblich ist.","The independence of the judiciary must be restored through self-administration, as is common practice in many other European countries.",202.1,,201.8
Verfassungsschutz grundsätzlich reformieren,Fundamentally reform the protection of the constitution,H,,201.1
Der behördlich organisierte Verfassungsschutz ist zum Regierungsschutz degeneriert und wird in seiner jetzigen Form seinen ursprünglichen Aufgaben nicht mehr gerecht.,The officially organized protection of the constitution has degenerated into government protection and no longer fulfils its original tasks in its current form.,202.1,,201.2
Er ist grundsätzlich zu reformieren.,It must be fundamentally reformed.,202.1,,201.3
Bis dahin ist die parlamentarische Kontrolle durch jede der im Parlament vertretenen Fraktionen zu gewährleisten.,"Until then, parliamentary control must be guaranteed by each of the parliamentary groups represented in parliament.",202.1,,201.1
Aufgaben wie Terrorabwehr und Schutz vor Spionage bzw. Sabotage sind Aufgaben des Bundesnachrichtendienstes und der Polizeibehörden.,Tasks such as counter-terrorism and protection against espionage and sabotage are the responsibility of the Federal Intelligence Service and the police authorities.,605.1,,101
Hinweisgeber (Whistleblower) schützen,Protecting whistleblowers,H,,201.1
Verstöße gegen geltendes Recht durch Regierung und staatliche Einrichtungen wie in der Corona-„Pandemie“ und der Migrationskrise haben in Deutschland mittlerweile ein unerträgliches Maß angenommen.,"Breaches of the law by the government and state institutions, such as during the coronavirus pandemic and the migration crisis, have now reached an intolerable level in Germany.",605.1,,101
"Hintergründe staatlichen Handelns werden oftmals verschleiert, die „vierte Gewalt“ versagt als Kontrollorgan, Untersuchungsausschüsse werden häufig verweigert.","The background to government actions is often concealed, the ""fourth estate"" fails as a supervisory body and committees of inquiry are often refused.",202.1,,201.2
"Oft bleiben nur alternative Medien und Hinweisgeber zur Offenlegung regierungsamtlichen Unrechts und seiner Hintergründe, beispielsweise wie bei den RKI-Protokollen offengelegt oder bei der Analyse des Corona- Krisenmanagements (BMI-Papier KM4-51000/29#2), sowie der Finanzbeamtin der Finanzverwaltung Hamburg im Zusammenhang mit dem Warburg-Cum-Ex-Skandal.","Often, only alternative media and whistleblowers remain to disclose governmental injustice and its background, for example as revealed in the RKI protocols or in the analysis of the Corona crisis management (BMI paper KM4-51000/29#2), as well as the tax official of the Hamburg tax authorities in connection with the Warburg-Cum-Ex scandal.",202.1,,101
"Wir fordern eine Revision des Hinweisgeberschutzgesetzes vom 02. Juli 2023 mit dem Ziel, Fälle von Staatsversagen und regierungsamtlichem Unrecht einzubeziehen.","We call for a revision of the Whistleblower Protection Act of July 2, 2023 with the aim of including cases of state failure and governmental injustice.",202.1,,302
VON DER EU ZU EINEM BUND EUROPÄISCHER NATIONEN,FROM THE EU TO A UNION OF EUROPEAN NATIONS,H,,201.1
"Die AfD steht seit ihrer Gründung zu der Idee eines Europas der Vaterländer, einer europäischen Gemeinschaft souveräner, demokratischer Staaten.","Since its foundation, the AfD has stood by the idea of a Europe of fatherlands, a European community of sovereign, democratic states.",110,,201.1
Die EU und die sie tragenden Eliten haben sich jedoch mit den Verträgen von Maastricht und Lissabon von dieser Ursprungsidee verabschiedet.,"However, the EU and its supporting elites have abandoned this original idea with the Maastricht and Lisbon Treaties.",110,,201.1
"Alle Krisen seit 2008 wurden zudem von der Kommission dafür genutzt, die Transformation der EU zu einem supranationalen Bundesstaat weiter voranzutreiben, unterstützt vom Europäischen Gerichtshof und einer selbstherrlichen Bürokratie.","Moreover, all crises since 2008 have been used by the Commission to further advance the transformation of the EU into a supranational federal state, supported by the European Court of Justice and an autocratic bureaucracy.",110,,201.1
"Wir erleben inzwischen eine von Brüssel ausgehende illegitime Entdemokratisierung, Zentralisierung, Überregulierung und Planwirtschaft.","We are now experiencing an illegitimate de-democratization, centralization, over-regulation and planned economy emanating from Brussels.",110,,201.1
